transaction_id,risk_score,amount,behavior_score,geo_score,comm_score,economic_score,drift_score,judge_score,reasons
b54bb23c-6703-4d7b-8149-411205534ef9,0.1616,2816.15,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
45f793a8-8223-4e65-9b6b-fa1b0a62d4aa,0.1456,926.07,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
fff9978c-8395-490a-95a1-8347bc751a2b,0.1616,1079.04,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
c7491b59-9186-42c8-a930-1411b13dfe13,0.1456,336.09,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
44fdd50c-73f4-4f0d-8b03-0409ebd8890b,0.1616,2883.07,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
7dc83725-605a-4fab-9e5a-017200a34b9a,0.1456,982.6,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
32e73719-7b07-4c61-9fac-6c715c92ab1f,0.2746,99.8,0.35,0.25,0.72,0.0,0.0,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly
1ede528a-c212-4d30-8e62-e901ca537f83,0.1616,2757.67,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
875367bb-b33a-40d4-bfed-7e9e0c5f6a46,0.1616,1052.75,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
95679cc6-814c-4fbe-86a3-b697b54f5d10,0.1456,399.65,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
a3ebbbea-d56c-4627-bf6e-3f9ead9a4125,0.1616,1026.68,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
2f585191-4e73-4850-805c-b02167082198,0.1456,965.13,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
1ac1500c-78d7-4f3a-8daa-ecdb877b2bad,0.1616,2819.25,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
4af1fdf6-8b4e-4d2b-ab32-97e2cd197792,0.1616,2717.11,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
a8df2827-5aa0-4831-8f92-b2093d62739d,0.1456,370.14,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
0ed77000-3456-4052-8c6e-0a66f94561ca,0.1456,978.9,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
ea8d19b0-8364-4f2e-93ef-43e511d9ca7b,0.1616,2836.2,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
a9833409-4bb9-4764-b1c1-89521a636e36,0.1456,952.23,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
0f400ab9-1f74-41ac-ba58-73d2aac629d4,0.1616,1070.92,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
1ad62197-c368-4a1f-8286-22a811f5291e,0.1616,2768.43,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
f187ddae-1a5d-4ff2-ad5a-565eae237d71,0.1616,1019.29,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
5a3577a7-61e9-42b2-b8f1-a87d7e6fab4e,0.1616,1067.95,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
e6e1cc47-780e-40cc-9f3e-01ac239e0a87,0.1456,407.1,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
a0ba62a7-9a03-47c1-9575-7c26b2da5f1b,0.1456,987.17,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
139def3a-22bd-4465-90fa-d37d49f13070,0.1616,2795.1,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
97bd8902-d29a-4041-b7ec-d8f1456bef42,0.1616,2768.14,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
be65ac20-9102-4206-adba-b53380910ecf,0.1696,44.95,0.0,0.25,0.72,0.0,0.0,,geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly
c1ec5542-1bc7-49ba-a89c-4194f01d12c2,0.1456,914.5,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
6d85d330-aebe-4fd7-b6ee-e8b09640ab8e,0.1616,1050.76,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
eee4f7cb-10ba-4f01-8a43-37cc11c74371,0.1616,1073.33,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
1a02f1a5-2a7a-489f-8e43-cf6f4f8fe116,0.1456,355.28,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
02c1c8e3-b088-4958-a047-0d32beb78292,0.1616,2849.81,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
243504e1-f5a9-4ded-8262-d5b8a51cc1b9,0.1616,2814.31,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
40d61e52-ee54-4aa0-a435-43bffce12aed,0.1456,968.72,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
7af2c254-522a-46e5-b50a-030653b16f2a,0.1616,1055.21,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
9d893a51-4843-47dc-b66e-1436341ff374,0.1456,366.5,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
9caf7a6f-afa8-43a8-b0bb-8a81d16f8cc3,0.23459999999999998,46.09,0.35,0.0,0.72,0.0,0.0,,behavior:new recipient | behavior:new transaction type | behavior:odd hour | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly
dd81e9f0-e9b6-4586-a9f4-79994d6b1f21,0.1456,989.74,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
f8efb252-3303-4666-a1db-1633bcfab23e,0.1616,2796.6,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
3ba7708b-367a-4637-9b52-d8fea85dc8e7,0.2046,22.21,0.25,0.0,0.72,0.0,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly
c1da1f34-1760-4841-966f-cbed3f255dfb,0.1936,16.29,0.2,0.0,0.72,0.0,0.05,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | drift:digitally mediated payment
dcd4abb5-035a-42dc-b963-dd23a008eeaa,0.1616,2727.5,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
7a010f53-8ad9-4b88-9bca-e93f6c705b62,0.1616,1032.2,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
4e53a923-af56-41e4-a804-67721ded06b7,0.1616,2842.18,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
6650b3a2-f3e6-450a-80b6-5a54a14cbca8,0.1616,1065.58,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
6f075509-4fae-44d3-b958-a72e0d435435,0.1616,1035.88,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
dc26681a-fbb6-49bc-9481-9ae2996c93fb,0.1456,392.72,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
09e4d085-53f1-46c6-b28b-7d34dab52052,0.1456,872.52,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
ed75ad30-d656-479b-9cca-06278aa87e62,0.1616,2795.31,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
f2798f49-f35c-4ecc-943e-30ee3d833c35,0.1616,1043.21,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
6212031b-aec1-43fe-8818-a448e17e91eb,0.1616,2854.15,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
9d3e4492-2021-426c-bf3c-5193b2d7de87,0.1456,951.4,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
6669e8f8-212b-4e7a-9615-0e59f923a35c,0.1456,365.84,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
2d22a0cd-8297-4d67-bd84-9e1ceaba5b10,0.1906,325.39,0.15,0.0,0.72,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
1539373e-e909-4fcd-ba67-9f97ea4688bf,0.1616,1070.12,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
52597177-e7c7-4bfd-9a18-eaa96db4123a,0.1616,2737.72,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
6f3885cf-c26e-454d-aba8-f1be0222f75d,0.1456,403.71,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
97ede41a-a012-4c6e-aa31-ee9d6dc27c26,0.1616,1023.88,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
0d3ace95-9e82-41c7-a26b-203b8b792d24,0.1616,2862.0,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
00b11377-c3b6-484e-b70e-c7281fe51261,0.1456,960.03,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
fce0c8bf-d8d8-4f3c-b29f-252867e15164,0.1616,1065.91,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
d4de1c65-dc9e-4172-a158-ce2db0d214e2,0.1616,2848.26,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
3b41422b-60f2-4d59-838b-de85b5f2f6c7,0.1616,2766.65,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
8d9ec706-bd91-4458-af02-4bc1166c943d,0.1456,389.91,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
9bcef53d-137b-4b82-8fca-3ea5f9978a37,0.1456,971.31,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
a839c005-7c5c-4e2d-b8d2-f07e99d7aedf,0.1616,1039.09,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
beaa4b03-0a2f-48a1-abb4-a5c7378ed046,0.2786,106.15,0.35,0.25,0.72,0.0,0.05,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | drift:digitally mediated payment
5309f3e1-a29e-4533-a44b-d8d7da5f4597,0.1456,927.91,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
d8711093-2453-4a74-8779-756014cc234d,0.1456,360.56,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
9bdb7dc1-1804-447d-8eb9-a4146f27cd6b,0.1616,2737.96,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
ea9f3acb-d2af-4b42-8588-9a7eb7823137,0.1616,1081.71,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
255834d5-c7c9-4311-804f-5abe227dea1f,0.1616,2860.1,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
0fd6eeff-e363-4bc9-a099-8f70e73e9884,0.1616,1047.73,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
1f219c1d-fd99-47d6-b097-44253f85accb,0.1616,1045.04,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
60929f96-b7a3-476b-b1f8-9a60298bea98,0.1616,2785.28,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
65eb47c9-3b12-40bc-b660-4a0f944fab22,0.1616,1023.13,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
07e4b774-7ea2-4ca0-bb9d-d1e95a728b03,0.1616,1056.14,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
97c83f82-853e-4466-b4aa-7457625fa242,0.1616,2861.0,0.0,0.0,0.72,0.2,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:moderate value | economic:transfer risk multiplier
0c9b840e-5cda-440a-8d08-5f8cb74fe41c,0.1456,374.99,0.0,0.0,0.72,0.1,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly | economic:transfer risk multiplier
8289782a-685b-45cd-b0a1-2caed460b686,0.1296,125.55,0.0,0.0,0.72,0.0,0.0,,comm:urgent | comm:verify | comm:account lock | comm:suspicious login | comm:password | comm:bit.ly
